Date,Open,High,Low,Close,Volume
15-05-2023,15495.85,15591.95,15464.65,15549.7,1360000000
12-05-2023,15475.05,15506.15,15401.65,15477.35,1350000000
11-05-2023,15512.35,15526.75,15461.85,15484.05,1600000000
10-05-2023,15458.05,15476.1,15372.45,15466.05,1630000000
09-05-2023,15462.75,15502.7,15393.95,15420.6,1810000000
08-05-2023,15321.9,15440.85,15310.75,15427.1,1760000000
05-05-2023,15330.35,15394.9,15265.85,15278.6,2110000000
04-05-2023,15282.25,15414.7,15272.7,15405.5,2230000000
03-05-2023,15277.75,15305.05,15239.5,15276.4,2170000000
02-05-2023,15276.2,15327.75,15261.15,15300.75,2190000000
28-04-2023,15111.05,15235.45,15077.45,15219.55,2210000000
27-04-2023,14999.9,15085.85,14989.2,15075.05,1980000000
26-04-2023,14954.2,15003.1,14918.55,14994.4,2110000000
25-04-2023,14945.8,14981.3,14916.35,14955.7,2000000000
24-04-2023,14903.95,14937.2,14841.6,14930.15,1560000000
21-04-2023,14879.6,14888.65,14789.95,14847.1,1450000000
20-04-2023,14878.55,14905.8,14835.9,14861.75,1110000000
19-04-2023,14901.25,14905.6,14832.9,14856.9,1470000000
18-04-2023,14949.1,14949.1,14852.65,14897,1590000000
17-04-2023,14970.35,14970.35,14794.45,14904.3,1400000000
13-04-2023,14946.45,14965.7,14885.25,14954.25,1300000000
12-04-2023,14902.2,14949.9,14871.9,14941.55,1200000000
11-04-2023,14854.65,14893.6,14814.35,14867.25,1240000000
10-04-2023,14797.35,14833.45,14767,14790.55,1210000000
06-04-2023,14701.1,14786,14673.7,14759.2,1300000000
05-04-2023,14620.7,14718.9,14611.25,14709.4,1350000000
03-04-2023,14621.05,14621.05,14541.6,14601.95,1380000000
31-03-2023,14442.3,14577.15,14438.8,14557.85,1740000000
29-03-2023,14218.6,14377.3,14218.6,14345.6,1960000000
28-03-2023,14289.95,14300.2,14177.5,14211.8,1460000000
27-03-2023,14306.6,14348.95,14238.9,14262.7,1480000000
24-03-2023,14409,14434.1,14257.5,14279,1400000000
23-03-2023,14422.95,14490.65,14388.3,14403.6,1160000000
22-03-2023,14470.05,14497.15,14432.2,14460,0
21-03-2023,14379.05,14428.15,14339.95,14411.3,1330000000
20-03-2023,14389.85,14393.6,14196.5,14317.1,1620000000
17-03-2023,14436.25,14464.9,14327.75,14420.85,2340000000
16-03-2023,14328.5,14387.65,14189,14330.35,2170000000
